,Company,TypeName,Ram,OpSys,Weight,Price,IPS,Touchscreen,Display,PPI,HDD,SSD,Hybrid,Flash_Storage,Gpu_brand,Cpu_name
1215,Acer,Netbook,2,Linux/Android/Chrome,1.3,9270,0,0,HD,135,0,32,0,0,Intel,Intel
1216,Acer,Notebook,4,Windows,3.3,31861,0,0,HD,106,1000,0,0,0,Nvidia,Intel Core i3
1217,Lenovo,Notebook,8,Linux/Android/Chrome,2.8,28717,0,0,HD,106,1000,0,0,0,Intel,Intel Core i5
1218,Lenovo,Gaming,8,Windows,2.6,67772,1,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
1219,Acer,2 in 1 Convertible,8,Windows,1.2,61218,1,1,Full HD,157,0,256,0,0,Intel,Intel Core i7
1220,Lenovo,Notebook,8,Windows,2.3,81465,1,0,Full HD,141,0,256,0,0,Intel,Intel Core i7
1221,MSI,Gaming,8,Windows,2.2,78647,0,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
1222,HP,Notebook,6,Windows,2.1,28185,0,0,Full HD,141,1000,0,0,0,AMD,AMD
1223,Dell,Ultrabook,8,Windows,1.26,91288,0,1,Full HD,176,0,256,0,0,Intel,Intel Core i5
1224,Dell,2 in 1 Convertible,4,Windows,2.08,27119,0,1,Full HD,146,500,0,0,0,Intel,Intel Core i3
1225,Asus,Notebook,4,Windows,2.65,16463,0,0,HD,100,1000,0,0,0,Intel,Intel
1226,Dell,Ultrabook,8,Windows,1.29,78694,0,1,Quad HD+,276,0,256,0,0,Intel,Intel Core i7
1227,Dell,Notebook,4,Linux/Android/Chrome,2.18,27804,0,0,HD,100,1000,0,0,0,Intel,Intel Core i5
1228,Lenovo,Gaming,16,Windows,2.6,54825,1,1,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
1229,MSI,Gaming,8,Windows,2.2,61218,0,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
1230,Lenovo,Netbook,16,Windows,1.3,87912,1,1,Full HD,176,0,512,0,0,Intel,Intel Core i7
1231,Razer,Gaming,16,Windows,1.95,186426,0,0,Full HD,157,0,1000,0,0,Nvidia,Intel Core i7
1232,Dell,Notebook,8,Windows,2.3,24988,0,1,HD,100,1000,0,0,0,Intel,Intel Core i3
1233,MSI,Gaming,16,Windows,2.7,85141,0,0,Full HD,127,1000,256,0,0,Nvidia,Intel Core i7
1234,Apple,Ultrabook,4,Mac,1.08,51095,0,0,HD,135,0,0,0,256,Intel,Intel Core i5
1235,HP,Notebook,4,Windows,2.1,25467,0,0,Full HD,141,1000,0,0,0,Intel,Intel Core i3
1236,HP,Ultrabook,8,Windows,1.54,117119,0,0,HD,209,0,256,0,0,Intel,Intel Core i7
1237,Dell,Notebook,4,Windows,2.24,39267,0,0,HD,100,500,0,0,0,Intel,Intel Core i5
1238,MSI,Gaming,8,Windows,2.3,62284,0,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
1239,Lenovo,Notebook,16,Windows,1.4,79866,1,0,Full HD,165,0,512,0,0,Intel,Intel Core i7
1240,Lenovo,Notebook,6,Windows,2.2,31838,0,0,Full HD,141,0,256,0,0,AMD,AMD
1241,Asus,Ultrabook,8,Windows,1.45,68198,0,0,Full HD,165,0,256,0,0,Intel,Intel Core i7
1242,Acer,Notebook,4,Linux/Android/Chrome,2.4,19276,0,0,HD,100,500,0,0,0,Intel,Intel Core i3
1243,Dell,2 in 1 Convertible,16,Windows,2.77,95850,0,1,Full HD,127,0,512,0,0,Nvidia,Intel Core i7
1244,HP,Notebook,4,Windows,1.54,58607,0,0,Full HD,157,0,256,0,0,Intel,Intel Core i5
1245,Asus,Gaming,16,Windows,2.5,85248,1,0,Full HD,141,1000,256,0,0,Nvidia,Intel Core i7
1246,Dell,Notebook,4,Windows,1.6,46620,0,0,HD,111,500,0,0,0,Intel,Intel Core i5
1247,Asus,Gaming,16,Windows,2.34,123876,1,0,Full HD,141,1000,256,0,0,Nvidia,Intel Core i7
1248,Lenovo,Notebook,8,Linux/Android/Chrome,2.3,30529,1,0,Full HD,141,0,256,0,0,Intel,Intel Core i5
1249,Dell,2 in 1 Convertible,8,Windows,1.24,96596,0,1,Quad HD+,276,0,256,0,0,Intel,Intel Core i5
1250,Dell,Notebook,4,Linux/Android/Chrome,2.2,17262,0,0,HD,100,500,0,0,0,Intel,Intel
1251,HP,Notebook,4,Windows,1.86,21258,0,0,HD,100,500,0,0,0,AMD,AMD
1252,Lenovo,Notebook,6,Windows,2.4,30316,0,0,Full HD,141,0,128,0,0,Nvidia,Intel Core i3
1253,Lenovo,Notebook,8,Windows,1.9,57116,1,0,Full HD,157,0,256,0,0,Intel,Intel Core i5
1254,Dell,Notebook,4,Windows,2.2,23655,0,0,HD,100,500,0,0,0,Intel,Intel
1255,Asus,Notebook,4,Windows,2.0,18061,0,0,HD,100,1000,0,0,0,Intel,Intel
1256,Asus,Gaming,16,Windows,4.0,101232,1,0,Full HD,127,1000,128,0,0,Nvidia,Intel Core i7
1257,Dell,Notebook,4,Windows,2.29,26107,0,0,HD,100,500,0,0,0,Intel,Intel Core i3
1258,Lenovo,Notebook,8,Windows,2.32,47685,0,0,Full HD,141,0,0,1000,0,AMD,Intel Core i7
1259,MSI,Gaming,8,Windows,2.4,65481,0,0,Full HD,141,1000,128,0,0,Nvidia,Intel Core i7
1260,Lenovo,2 in 1 Convertible,4,Windows,1.8,44382,0,1,Full HD,157,0,128,0,0,Intel,Intel Core i5
1261,Asus,Ultrabook,8,Windows,1.2,38841,1,0,Full HD,165,0,512,0,0,Intel,Intel
1262,Dell,Notebook,6,Windows,2.3,24455,0,0,HD,100,1000,0,0,0,Intel,Intel Core i3
1263,Acer,Notebook,4,Linux/Android/Chrome,2.4,15397,0,0,HD,100,500,0,0,0,Intel,Intel
1264,Dell,Notebook,2,Windows,2.2,20193,0,0,HD,100,500,0,0,0,Intel,Intel
1265,Lenovo,Notebook,8,Windows,2.6,47898,1,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
1266,HP,Notebook,6,Windows,2.04,29303,0,0,Full HD,141,0,0,1000,0,AMD,AMD
1267,Dell,Notebook,8,Linux/Android/Chrome,2.3,42943,0,0,HD,100,1000,0,0,0,AMD,Intel Core i7
1268,HP,Netbook,2,Windows,1.17,11135,0,0,HD,135,0,0,0,32,Intel,Intel
1269,Asus,Notebook,4,Windows,2.2,38378,0,0,HD,100,500,0,0,0,Nvidia,Intel Core i7
1270,Lenovo,2 in 1 Convertible,4,Windows,1.8,33992,1,1,Full HD,157,0,128,0,0,Intel,Intel Core i7
1271,Lenovo,2 in 1 Convertible,16,Windows,1.3,79866,1,1,Quad HD+,276,0,512,0,0,Intel,Intel Core i7
1272,Lenovo,Notebook,2,Windows,1.5,12201,0,0,HD,111,0,0,0,64,Intel,Intel
1273,HP,Notebook,6,Windows,2.19,40705,0,0,HD,100,1000,0,0,0,AMD,Intel Core i7
1274,Asus,Notebook,4,Windows,2.2,19660,0,0,HD,100,500,0,0,0,Intel,Intel
1275,Asus,Ultrabook,8,Windows,1.2,38841,1,0,Full HD,165,0,512,0,0,Intel,Intel
1276,Dell,Notebook,6,Windows,2.3,24455,0,0,HD,100,1000,0,0,0,Intel,Intel Core i3
1277,Acer,Notebook,4,Linux/Android/Chrome,2.4,15397,0,0,HD,100,500,0,0,0,Intel,Intel
1278,Dell,Notebook,2,Windows,2.2,20193,0,0,HD,100,500,0,0,0,Intel,Intel
1279,Lenovo,Notebook,8,Windows,2.6,47898,1,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
1280,HP,Notebook,6,Windows,2.04,29303,0,0,Full HD,141,0,0,1000,0,AMD,AMD
1281,Dell,Notebook,8,Linux/Android/Chrome,2.3,42943,0,0,HD,100,1000,0,0,0,AMD,Intel Core i7
1282,HP,Netbook,2,Windows,1.17,11135,0,0,HD,135,0,0,0,32,Intel,Intel
1283,Asus,Notebook,4,Windows,2.2,38378,0,0,HD,100,500,0,0,0,Nvidia,Intel Core i7
1284,Lenovo,2 in 1 Convertible,4,Windows,1.8,33992,1,1,Full HD,157,0,128,0,0,Intel,Intel Core i7
1285,Lenovo,2 in 1 Convertible,16,Windows,1.3,79866,1,1,Quad HD+,276,0,512,0,0,Intel,Intel Core i7
1286,Lenovo,Notebook,2,Windows,1.5,12201,0,0,HD,111,0,0,0,64,Intel,Intel
1287,HP,Notebook,6,Windows,2.19,40705,0,0,HD,100,1000,0,0,0,AMD,Intel Core i7
1288,Asus,Notebook,4,Windows,2.2,19660,0,0,HD,100,500,0,0,0,Intel,Intel
1289,Asus,Ultrabook,8,Windows,1.2,38841,1,0,Full HD,165,0,512,0,0,Intel,Intel
1290,Dell,Notebook,6,Windows,2.3,24455,0,0,HD,100,1000,0,0,0,Intel,Intel Core i3
1291,Acer,Notebook,4,Linux/Android/Chrome,2.4,15397,0,0,HD,100,500,0,0,0,Intel,Intel
1292,Dell,Notebook,2,Windows,2.2,20193,0,0,HD,100,500,0,0,0,Intel,Intel
1293,Lenovo,Notebook,8,Windows,2.6,47898,1,0,Full HD,141,1000,0,0,0,Nvidia,Intel Core i7
1294,HP,Notebook,6,Windows,2.04,29303,0,0,Full HD,141,0,0,1000,0,AMD,AMD
1295,Dell,Notebook,8,Linux/Android/Chrome,2.3,42943,0,0,HD,100,1000,0,0,0,AMD,Intel Core i7
1296,HP,Netbook,2,Windows,1.17,11135,0,0,HD,135,0,0,0,32,Intel,Intel
1297,Asus,Notebook,4,Windows,2.2,38378,0,0,HD,100,500,0,0,0,Nvidia,Intel Core i7
1298,Lenovo,2 in 1 Convertible,4,Windows,1.8,33992,1,1,Full HD,157,0,128,0,0,Intel,Intel Core i7
1299,Lenovo,2 in 1 Convertible,16,Windows,1.3,79866,1,1,Quad HD+,276,0,512,0,0,Intel,Intel Core i7
1300,Lenovo,Notebook,2,Windows,1.5,12201,0,0,HD,111,0,0,0,64,Intel,Intel
1301,HP,Notebook,6,Windows,2.19,40705,0,0,HD,100,1000,0,0,0,AMD,Intel Core i7
1302,Asus,Notebook,4,Windows,2.2,19660,0,0,HD,100,500,0,0,0,Intel,Intel
